Datetime,close,buy_probability,mfe_60,mae_60,reward_risk_ratio_60,vwap_distance,above_vwap,ema8_distance,above_ema8,volume_ratio,volume_spike,atr14,body,upper_shadow,lower_shadow,day_position,strong_buy_label
2026-03-27 03:45:00+00:00,174650.0,0.9781437,4850.0,250.0,19.4,1003.7889294481428,1,584.010658579733,1,1.258043758043758,0,485.7142857142857,50.0,200.0,250.0,0.3154761904761904,1
2026-03-27 03:35:00+00:00,174300.0,0.9768648,4500.0,0.0,4500.0,683.9963034129178,1,615.4053743869008,1,1.2591887173808811,0,507.1428571428572,300.0,100.0,200.0,0.2613636363636363,1
2026-03-31 00:40:00+00:00,169700.0,0.94075334,3800.0,700.0,5.428571428571429,792.3340182793618,1,234.32959097978892,1,1.2321108079319452,0,1289.2857142857142,800.0,0.0,900.0,0.2404371584699453,1
2026-03-13 05:45:00+00:00,183800.0,0.87213576,4200.0,200.0,21.0,574.5331353454094,1,57.30009790425538,1,1.2914495409803008,0,528.5714285714286,100.0,200.0,300.0,0.3684210526315789,1
2026-04-28 00:05:00+00:00,222750.0,0.86772084,3250.0,750.0,4.333333333333333,206.16968551572063,1,-480.2215306739963,0,1.4067395953721986,0,1035.7142857142858,1250.0,250.0,0.0,0.2777777777777778,1
2026-04-28 00:30:00+00:00,223000.0,0.85769516,3000.0,1000.0,3.0,422.13284720943193,1,241.3278249244322,1,1.2266198458551325,0,1107.142857142857,750.0,0.0,250.0,0.3333333333333333,1
2026-03-19 00:00:00+00:00,200500.0,0.8356767,2500.0,900.0,2.7777777777777777,133.33333333334303,1,-5329.697997818323,0,5.623650190499335,1,1385.7142857142858,600.0,500.0,300.0,0.1071428571428571,1
2026-04-28 00:15:00+00:00,222750.0,0.82863104,3250.0,750.0,4.333333333333333,150.09667940356303,1,-247.2945062101935,0,1.445493178544262,0,1053.571428571429,250.0,750.0,0.0,0.2777777777777778,1
