datetime,open,high,low,close,volume,change_rate,volume_diff
2026-06-02 17:15:00,360500.0,360500.0,360500.0,360500.0,43102071.0,3.3,0.0
2026-06-02 17:35:00,360500.0,360500.0,360500.0,360500.0,43102071.0,3.3,0.0
2026-06-02 17:50:00,360500.0,360500.0,360500.0,360500.0,43102071.0,3.3,0.0
2026-06-02 17:55:00,360500.0,360500.0,360500.0,360500.0,43102071.0,3.3,0.0
2026-06-02 18:00:00,360500.0,360500.0,360500.0,360500.0,43102071.0,3.3,0.0
2026-06-02 18:05:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,1618211.0
2026-06-02 18:10:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 18:25:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 18:30:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 18:35:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 18:40:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 18:45:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 18:50:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:05:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:20:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:25:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:30:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:35:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:40:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:45:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:50:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 19:55:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:00:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:05:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:10:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:15:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:20:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:25:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:30:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-02 20:35:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-03 09:10:00,360500.0,360500.0,360500.0,360500.0,44720282.0,3.3,0.0
2026-06-05 08:30:00,351500.0,351500.0,351500.0,351500.0,137.0,0.0,-44720145.0
2026-06-05 08:35:00,351500.0,351500.0,351500.0,351500.0,138.0,0.0,1.0
2026-06-05 08:50:00,351500.0,351500.0,351500.0,351500.0,247.0,0.0,109.0
2026-06-05 08:55:00,351500.0,351500.0,351500.0,351500.0,247.0,0.0,0.0
2026-06-05 09:00:00,333500.0,334500.0,332750.0,333500.0,2380595.0,-5.12,2380348.0
2026-06-05 09:05:00,334000.0,334000.0,330000.0,330000.0,3628333.0,-6.12,1247738.0
2026-06-05 09:10:00,332500.0,332500.0,327500.0,327500.0,4679958.0,-6.83,1051625.0
2026-06-05 09:15:00,329500.0,330500.0,327250.0,327250.0,5667107.0,-6.9,987149.0
2026-06-05 09:20:00,327500.0,327500.0,326000.0,326000.0,6000610.0,-7.25,333503.0
2026-06-05 09:25:00,329000.0,329000.0,329000.0,329000.0,7202348.0,-6.4,1201738.0
2026-06-05 09:30:00,330500.0,332500.0,330500.0,331500.0,7959801.0,-5.69,757453.0
2026-06-05 09:35:00,331500.0,331500.0,328500.0,329500.0,8549779.0,-6.26,589978.0
2026-06-05 09:40:00,329500.0,330750.0,329500.0,330000.0,9064934.0,-6.12,515155.0
2026-06-05 09:45:00,328500.0,329500.0,327000.0,327000.0,9593105.0,-6.97,528171.0
2026-06-05 09:50:00,326500.0,327500.0,326000.0,327500.0,10029902.0,-6.83,436797.0
2026-06-05 09:55:00,327000.0,327000.0,326000.0,326000.0,10418858.0,-7.25,388956.0
2026-06-05 10:00:00,327000.0,327000.0,325500.0,325500.0,10851139.0,-7.4,432281.0
2026-06-05 10:05:00,326000.0,328000.0,326000.0,327000.0,11276669.0,-6.97,425530.0
2026-06-05 10:10:00,326000.0,327000.0,326000.0,326500.0,11500145.0,-7.11,223476.0
2026-06-05 10:15:00,326250.0,327500.0,325750.0,327500.0,11858620.0,-6.83,358475.0
2026-06-05 10:20:00,327500.0,327500.0,327000.0,327000.0,12114433.0,-6.97,255813.0
2026-06-05 10:25:00,326500.0,330000.0,326500.0,329500.0,12473249.0,-6.26,358816.0
2026-06-05 10:30:00,331000.0,333000.0,331000.0,333000.0,12957801.0,-5.26,484552.0
2026-06-05 10:35:00,333000.0,334500.0,333000.0,334500.0,13465444.0,-4.84,507643.0
2026-06-05 10:40:00,335000.0,337000.0,335000.0,336500.0,14096684.0,-4.27,631240.0
2026-06-05 10:45:00,336000.0,336000.0,333000.0,333000.0,14431806.0,-5.26,335122.0
2026-06-05 10:50:00,333000.0,335750.0,333000.0,335500.0,14722760.0,-4.55,290954.0
2026-06-05 10:55:00,336500.0,337500.0,336500.0,337500.0,15009184.0,-3.98,286424.0
2026-06-05 11:00:00,338000.0,339000.0,336500.0,339000.0,15430516.0,-3.56,421332.0
2026-06-05 11:05:00,338000.0,339500.0,338000.0,339000.0,15891614.0,-3.56,461098.0
2026-06-05 11:10:00,339500.0,341250.0,339500.0,340000.0,16310220.0,-3.27,418606.0
2026-06-05 11:15:00,339500.0,340500.0,339500.0,339500.0,16585834.0,-3.41,275614.0
2026-06-05 11:20:00,338000.0,341250.0,338000.0,341250.0,16798459.0,-2.92,212625.0
2026-06-05 11:25:00,341500.0,342500.0,341500.0,342000.0,17217867.0,-2.7,419408.0
2026-06-05 11:30:00,342000.0,342500.0,340500.0,340500.0,17509405.0,-3.13,291538.0
2026-06-05 11:35:00,341000.0,342000.0,340000.0,340000.0,17716751.0,-3.27,207346.0
2026-06-05 11:40:00,340250.0,340250.0,338000.0,338000.0,17951226.0,-3.84,234475.0
2026-06-05 11:45:00,337750.0,339000.0,337750.0,338000.0,18169590.0,-3.84,218364.0
2026-06-05 11:50:00,337500.0,339000.0,337500.0,337500.0,18339267.0,-3.98,169677.0
2026-06-05 11:55:00,336750.0,336750.0,336000.0,336000.0,18580821.0,-4.41,241554.0
2026-06-05 12:00:00,336500.0,338000.0,336500.0,338000.0,18711158.0,-3.84,130337.0
2026-06-05 12:05:00,337000.0,337000.0,336250.0,336250.0,18915156.0,-4.34,203998.0
2026-06-05 12:10:00,336250.0,337000.0,336000.0,336000.0,19107829.0,-4.41,192673.0
2026-06-05 12:15:00,336000.0,337500.0,336000.0,336250.0,19291428.0,-4.34,183599.0
2026-06-05 12:20:00,336000.0,336750.0,336000.0,336750.0,19436039.0,-4.2,144611.0
2026-06-05 12:25:00,337000.0,338000.0,337000.0,337000.0,19626232.0,-4.13,190193.0
2026-06-05 12:30:00,336500.0,338000.0,336500.0,337000.0,19799319.0,-4.13,173087.0
2026-06-05 12:35:00,337500.0,337500.0,336000.0,336000.0,19885882.0,-4.41,86563.0
2026-06-05 12:40:00,337000.0,337000.0,336000.0,336000.0,20043332.0,-4.41,157450.0
2026-06-05 12:45:00,336250.0,336250.0,334500.0,334500.0,20271405.0,-4.84,228073.0
2026-06-05 12:50:00,334250.0,334500.0,332500.0,332500.0,20485564.0,-5.41,214159.0
2026-06-05 12:55:00,332750.0,334250.0,332750.0,333500.0,20759253.0,-5.12,273689.0
2026-06-05 13:00:00,334000.0,334250.0,333500.0,333500.0,20949978.0,-5.12,190725.0
2026-06-05 13:05:00,333250.0,335000.0,333250.0,333750.0,21155338.0,-5.05,205360.0
2026-06-05 13:10:00,334000.0,334000.0,331000.0,331000.0,21400459.0,-5.83,245121.0
2026-06-05 13:15:00,332000.0,332500.0,331500.0,332250.0,21670225.0,-5.48,269766.0
2026-06-05 13:20:00,332000.0,332500.0,332000.0,332500.0,21796992.0,-5.41,126767.0
2026-06-05 13:25:00,333250.0,333500.0,331500.0,331500.0,22089234.0,-5.69,292242.0
2026-06-05 13:30:00,331500.0,331500.0,330500.0,330500.0,22284468.0,-5.97,195234.0
2026-06-05 13:35:00,331500.0,333000.0,331500.0,333000.0,22505896.0,-5.26,221428.0
2026-06-05 13:40:00,333500.0,334500.0,332500.0,332750.0,22792161.0,-5.33,286265.0
2026-06-05 13:45:00,332500.0,334250.0,332500.0,334000.0,23003241.0,-4.98,211080.0
2026-06-05 13:50:00,334000.0,334500.0,333500.0,334500.0,23214640.0,-4.84,211399.0
2026-06-05 13:55:00,334250.0,335500.0,334250.0,334750.0,23442002.0,-4.77,227362.0
2026-06-05 14:00:00,335250.0,336000.0,334500.0,335500.0,23731569.0,-4.55,289567.0
2026-06-05 14:05:00,335500.0,335500.0,335000.0,335250.0,23887791.0,-4.62,156222.0
2026-06-05 14:10:00,335000.0,335000.0,333500.0,333750.0,24163707.0,-5.05,275916.0
2026-06-05 14:15:00,334000.0,334750.0,333500.0,334500.0,24410885.0,-4.84,247178.0
2026-06-05 14:20:00,335000.0,336000.0,335000.0,336000.0,24603174.0,-4.41,192289.0
2026-06-05 14:25:00,335750.0,335750.0,334500.0,334500.0,24777785.0,-4.84,174611.0
2026-06-05 14:30:00,335000.0,336000.0,335000.0,335500.0,24973931.0,-4.55,196146.0
2026-06-05 14:35:00,335000.0,336000.0,335000.0,335000.0,25179760.0,-4.69,205829.0
2026-06-05 14:40:00,335250.0,335500.0,335000.0,335000.0,25452762.0,-4.69,273002.0
2026-06-05 14:45:00,334000.0,334000.0,333000.0,333000.0,25752068.0,-5.26,299306.0
2026-06-05 14:50:00,332500.0,332750.0,332000.0,332750.0,26129457.0,-5.33,377389.0
2026-06-05 14:55:00,332500.0,332500.0,331000.0,331000.0,26356242.0,-5.83,226785.0
2026-06-05 15:00:00,332000.0,333000.0,332000.0,332500.0,26764382.0,-5.41,408140.0
2026-06-05 15:05:00,333000.0,334000.0,333000.0,333500.0,27106685.0,-5.12,342303.0
2026-06-05 15:10:00,334000.0,334000.0,331000.0,331000.0,27601737.0,-5.83,495052.0
2026-06-05 15:15:00,331000.0,331000.0,330000.0,331000.0,28362721.0,-5.83,760984.0
2026-06-05 15:20:00,330000.0,330000.0,330000.0,330000.0,28441674.0,-6.12,78953.0
2026-06-05 15:25:00,330000.0,330000.0,330000.0,330000.0,28441674.0,-6.12,0.0
2026-06-08 08:30:00,329000.0,329000.0,329000.0,329000.0,211.0,0.0,-28441463.0
2026-06-08 08:35:00,329000.0,329000.0,329000.0,329000.0,282.0,0.0,71.0
2026-06-08 08:40:00,329000.0,329000.0,329000.0,329000.0,286.0,0.0,4.0
2026-06-08 08:45:00,329000.0,329000.0,329000.0,329000.0,286.0,0.0,0.0
2026-06-08 08:50:00,329000.0,329000.0,329000.0,329000.0,286.0,0.0,0.0
2026-06-08 08:55:00,329000.0,329000.0,329000.0,329000.0,286.0,0.0,0.0
2026-06-08 09:00:00,329000.0,329000.0,296000.0,298500.0,2240105.0,-9.27,2239819.0
2026-06-08 09:05:00,298500.0,298500.0,298500.0,298500.0,2240105.0,-9.27,0.0
2026-06-08 09:10:00,298500.0,298500.0,298500.0,298500.0,2240105.0,-9.27,0.0
2026-06-08 09:15:00,298500.0,298500.0,298500.0,298500.0,2240105.0,-9.27,0.0
2026-06-08 09:20:00,298500.0,298500.0,298500.0,298500.0,2240105.0,-9.27,0.0
2026-06-08 09:25:00,298500.0,298500.0,298500.0,298500.0,2240105.0,-9.27,0.0
2026-06-08 09:30:00,298500.0,304500.0,298500.0,304500.0,4074459.0,-7.45,1834354.0
2026-06-08 09:35:00,308000.0,311000.0,307000.0,307000.0,6072963.0,-6.69,1998504.0
2026-06-08 09:40:00,307000.0,307000.0,302500.0,302500.0,7597345.0,-8.05,1524382.0
2026-06-08 09:45:00,302000.0,303500.0,302000.0,303500.0,8544433.0,-7.75,947088.0
2026-06-08 09:50:00,304500.0,304500.0,301000.0,301000.0,9182679.0,-8.51,638246.0
2026-06-08 09:55:00,300500.0,306000.0,300500.0,306000.0,9787164.0,-6.99,604485.0
2026-06-08 10:00:00,305000.0,307000.0,303500.0,303500.0,10559693.0,-7.75,772529.0
2026-06-08 10:05:00,302250.0,303000.0,302250.0,303000.0,11137137.0,-7.9,577444.0
2026-06-08 10:10:00,301500.0,303750.0,301000.0,303750.0,11642190.0,-7.67,505053.0
2026-06-08 10:15:00,302000.0,302000.0,300500.0,301500.0,12125103.0,-8.36,482913.0
2026-06-08 10:20:00,301250.0,301500.0,300500.0,300500.0,12794780.0,-8.66,669677.0
2026-06-08 10:25:00,300000.0,300000.0,298000.0,298000.0,13714648.0,-9.42,919868.0
2026-06-08 10:30:00,298000.0,301000.0,297750.0,300000.0,14322067.0,-8.81,607419.0
2026-06-08 10:35:00,301500.0,301500.0,299500.0,299500.0,14700316.0,-8.97,378249.0
2026-06-08 10:40:00,300000.0,303000.0,300000.0,303000.0,15144887.0,-7.9,444571.0
2026-06-08 10:45:00,303500.0,304500.0,303000.0,304000.0,15702625.0,-7.6,557738.0
2026-06-08 10:50:00,302500.0,305000.0,302500.0,305000.0,16194367.0,-7.29,491742.0
2026-06-08 10:55:00,305750.0,307000.0,305750.0,306250.0,16869109.0,-6.91,674742.0
2026-06-08 11:00:00,307500.0,309000.0,307000.0,309000.0,17431551.0,-6.08,562442.0
2026-06-08 11:05:00,309000.0,309000.0,308000.0,308000.0,17966218.0,-6.38,534667.0
2026-06-08 11:10:00,307500.0,309500.0,306500.0,309500.0,18313708.0,-5.93,347490.0
2026-06-08 11:15:00,310250.0,310250.0,307000.0,307500.0,18801343.0,-6.53,487635.0
2026-06-08 11:20:00,307000.0,309750.0,307000.0,309750.0,19143208.0,-5.85,341865.0
2026-06-08 11:25:00,310500.0,311000.0,310500.0,311000.0,19566121.0,-5.47,422913.0
2026-06-08 11:30:00,312500.0,312500.0,310750.0,312500.0,20141185.0,-5.02,575064.0
2026-06-08 11:35:00,312500.0,313500.0,311500.0,313500.0,20606104.0,-4.71,464919.0
2026-06-08 11:40:00,314000.0,315000.0,313500.0,315000.0,21030695.0,-4.26,424591.0
2026-06-08 11:45:00,314500.0,314500.0,312500.0,312500.0,21409348.0,-5.02,378653.0
2026-06-08 11:50:00,312000.0,314000.0,312000.0,314000.0,21815676.0,-4.56,406328.0
2026-06-08 11:55:00,313500.0,314250.0,312000.0,312500.0,22070057.0,-5.02,254381.0
2026-06-08 12:00:00,312500.0,313000.0,311250.0,311250.0,22333828.0,-5.4,263771.0
2026-06-08 12:05:00,310500.0,313000.0,310500.0,312500.0,22576555.0,-5.02,242727.0
2026-06-08 12:10:00,312250.0,312500.0,310500.0,311000.0,22852645.0,-5.47,276090.0
